"","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc"
"967",2021,6,19,"2021-06-19","02:16:00",3,"AL",1,0,0,1,0,0,0,30.3103,-88.1384,30.3111,-88.1382,0.06,25,1,1,1,97,0,0,0,0
"968",2021,6,19,"2021-06-19","04:08:00",3,"MS",28,0,0,0,0,15000,0,30.3548,-88.5285,30.3484,-88.5321,0.49,25,1,1,1,59,0,0,0,0
"969",2021,6,19,"2021-06-19","04:35:00",3,"MS",28,0,1,0,0,5000,0,30.6228,-88.413,30.6347,-88.4104,0.84,50,1,1,1,59,0,0,0,0
"970",2021,6,19,"2021-06-19","06:31:00",3,"AL",1,0,2,20,0,3200000,0,31.0589,-87.0649,31.3761,-87.0452,22.03,650,1,1,1,53,35,0,0,0
"971",2021,6,19,"2021-06-19","11:31:00",3,"GA",13,0,1,0,0,3000,0,31.43,-84.98,31.8268,-84.8218,29.01,400,1,1,1,99,61,243,0,0
"972",2021,6,19,"2021-06-19","12:12:00",3,"AL",1,0,0,0,0,0,0,31.1041,-86.3977,31.1111,-86.391,0.63,25,1,1,1,39,0,0,0,0
"973",2021,6,19,"2021-06-19","14:05:00",3,"CO",8,0,0,0,0,0,0,39.9,-104.04,39.9,-104.04,0.01,25,1,1,1,1,0,0,0,0
"974",2021,6,19,"2021-06-19","14:17:00",3,"CO",8,0,0,0,0,0,0,39.91,-104.02,39.91,-104.02,0.01,25,1,1,1,1,0,0,0,0
"975",2021,6,19,"2021-06-19","14:26:00",3,"CO",8,0,0,0,0,0,0,39.93,-103.95,39.93,-103.95,0.01,25,1,1,1,1,0,0,0,0
"976",2021,6,19,"2021-06-19","14:34:00",3,"CO",8,0,0,0,0,0,0,39.97,-104,39.97,-104,0.01,25,1,1,1,1,0,0,0,0
"977",2021,6,19,"2021-06-19","14:43:00",3,"CO",8,0,0,0,0,0,0,40.02,-103.93,40.02,-103.93,0.01,25,1,1,1,87,0,0,0,0
"978",2021,6,20,"2021-06-20","13:07:00",3,"NC",37,0,0,0,0,25000,0,36.0403,-76.488,36.0713,-76.4324,3,75,1,1,1,41,0,0,0,0
"979",2021,6,20,"2021-06-20","17:40:00",3,"IA",19,0,1,0,0,10000,0,41.4284,-92.9735,41.4243,-92.9456,1.47,150,1,1,1,125,0,0,0,0
"980",2021,6,20,"2021-06-20","19:06:00",3,"IA",19,0,1,0,0,0,0,42.28,-90.85,42.3091,-90.7975,3.38,30,1,1,1,97,61,0,0,0
"981",2021,6,20,"2021-06-20","19:23:00",3,"MI",26,0,1,0,0,250000,0,41.8144,-83.8363,41.8292,-83.788,2.69,125,1,1,1,91,0,0,0,0
"982",2021,6,20,"2021-06-20","21:54:00",3,"IL",17,0,0,0,0,0,0,41.9291,-87.9783,41.9252,-87.9717,0.4,75,1,1,1,43,0,0,0,0
"983",2021,6,20,"2021-06-20","22:02:00",3,"IL",17,0,3,11,0,0,0,41.7451,-88.1947,41.7368,-87.8612,17.6,600,1,1,1,43,31,0,0,0
"984",2021,6,20,"2021-06-20","22:08:00",3,"IL",17,0,0,0,0,0,0,41.6134,-88.2032,41.5862,-88.1183,4.8,200,1,1,1,197,0,0,0,0
"985",2021,6,20,"2021-06-20","23:11:00",3,"IN",18,0,0,0,0,0,0,41.5618,-87.1239,41.5724,-87.0625,3.3,150,1,1,1,127,0,0,0,0
"986",2021,6,21,"2021-06-21","00:07:00",3,"IN",18,0,1,0,0,20000,0,41.55,-86.18,41.5458,-86.1604,1.05,100,1,1,1,141,0,0,0,0
"987",2021,6,21,"2021-06-21","00:52:00",3,"IN",18,0,1,0,0,0,0,41.7307,-85.003,41.703,-84.8126,10,100,1,1,1,151,0,0,0,0
"988",2021,6,21,"2021-06-21","12:53:00",3,"PA",42,0,0,0,0,0,0,40.6731,-80.0643,40.6587,-80.0486,1.3,50,1,1,1,3,0,0,0,0
"989",2021,6,21,"2021-06-21","15:38:00",3,"NY",36,0,1,0,0,49000,0,42.46,-76.34,42.47,-76.29,2.8,85,1,1,1,109,0,0,0,0
"990",2021,6,24,"2021-06-24","14:32:00",3,"WI",55,0,0,0,0,20000,0,45.4455,-91.2143,45.4572,-91.2188,0.84,25,1,1,1,107,0,0,0,0
"991",2021,6,24,"2021-06-24","15:24:00",3,"WI",55,0,0,0,0,0,0,44.9548,-90.9336,44.9542,-90.9298,0.19,25,1,1,1,17,0,0,0,0
"992",2021,6,24,"2021-06-24","19:18:00",3,"IL",17,0,-9,0,0,0,0,39.5153,-89.9178,39.5158,-89.9136,0.23,10,1,1,1,117,0,0,0,0
"993",2021,6,24,"2021-06-24","20:13:00",3,"MO",29,0,0,0,0,0,0,40.1572,-93.6045,40.1615,-93.5735,1.66,25,1,1,1,79,0,0,0,0
"994",2021,6,24,"2021-06-24","20:17:00",3,"MO",29,0,0,0,0,0,0,40.1712,-93.519,40.1434,-93.4188,5.63,50,1,1,1,79,0,0,0,0
"995",2021,6,24,"2021-06-24","20:18:00",3,"MO",29,0,1,0,0,0,0,40.056,-93.4581,40.0456,-93.3668,4.88,75,1,1,1,79,0,0,0,0
"996",2021,6,24,"2021-06-24","22:27:00",3,"MO",29,0,-9,0,0,0,0,39.6696,-92.062,39.6699,-92.0602,0.1,10,1,1,1,205,0,0,0,0
"997",2021,6,24,"2021-06-24","23:01:00",3,"MO",29,0,0,0,0,0,0,39.691,-91.5,39.693,-91.497,0.21,50,1,1,1,127,0,0,0,0
"998",2021,6,24,"2021-06-24","23:08:00",3,"MO",29,0,0,0,0,0,0,39.726,-91.409,39.727,-91.407,0.13,25,1,1,1,127,0,0,0,0
"999",2021,6,25,"2021-06-25","16:27:00",3,"IL",17,0,-9,0,0,0,0,40.2782,-88.3316,40.2794,-88.3299,0.12,25,1,1,1,19,0,0,0,0
"1000",2021,6,25,"2021-06-25","17:01:00",3,"IL",17,0,-9,0,0,0,0,40.028,-88.7761,40.0292,-88.7767,0.09,50,1,1,1,115,0,0,0,0
"1001",2021,6,25,"2021-06-25","17:08:00",3,"IL",17,0,0,0,0,0,0,40.0423,-88.7408,40.0477,-88.7135,1.49,50,1,1,1,147,0,0,0,0
"1002",2021,6,25,"2021-06-25","17:20:00",3,"IL",17,0,-9,0,0,0,0,40.0766,-88.6983,40.09,-88.6966,0.93,25,1,1,1,147,0,0,0,0
"1003",2021,6,25,"2021-06-25","18:01:00",3,"TX",48,0,1,0,0,1e+05,0,35.2606,-100.6701,35.2547,-100.6318,2.2,40,1,1,1,179,0,0,0,0
"1004",2021,6,25,"2021-06-25","18:18:00",3,"IN",18,0,1,0,0,115500,0,40.4338,-86.7088,40.449,-86.6736,2.17,50,1,1,1,157,15,0,0,0
"1005",2021,6,25,"2021-06-25","19:06:00",3,"IL",17,0,1,0,0,0,0,40.808,-88.0024,40.8207,-87.981,1.5,250,1,1,1,75,0,0,0,0
"1006",2021,6,25,"2021-06-25","19:09:00",3,"IN",18,0,0,0,0,25000,0,40.532,-86.426,40.5594,-86.4027,2.35,200,1,1,1,15,0,0,0,0
"1007",2021,6,25,"2021-06-25","19:26:00",3,"IL",17,0,0,0,0,0,0,40.4025,-88.9336,40.4023,-88.9297,0.21,75,1,1,1,113,0,0,0,0
"1008",2021,6,26,"2021-06-26","12:26:00",3,"IL",17,0,-9,0,0,0,0,39.5123,-90.3957,39.5128,-90.393,0.15,25,1,1,1,61,0,0,0,0
"1009",2021,6,26,"2021-06-26","12:29:00",3,"IN",18,0,0,0,0,0,0,41.4713,-87.5205,41.4897,-87.4616,3.3,250,1,1,1,89,0,0,0,0
"1010",2021,6,26,"2021-06-26","13:06:00",3,"IL",17,0,0,0,0,0,0,41.4273,-87.6465,41.4639,-87.5859,4.1,100,1,1,1,197,0,0,0,0
"1011",2021,6,26,"2021-06-26","13:31:00",3,"MI",26,0,0,0,0,1e+05,0,42.9329,-86.062,42.9521,-86.0219,2.42,25,1,1,1,139,0,0,0,0
"1012",2021,6,26,"2021-06-26","13:33:00",3,"MI",26,0,1,0,0,1e+05,0,43.53,-85.27,43.55,-85.22,2.86,100,1,1,1,107,0,0,0,0
"1013",2021,6,26,"2021-06-26","14:23:00",3,"MI",26,0,0,0,0,50000,0,42.951,-85.392,42.959,-85.388,0.59,50,1,1,1,81,0,0,0,0
"1014",2021,6,26,"2021-06-26","14:31:00",3,"MI",26,0,0,0,0,75000,0,42.768,-85.289,42.772,-85.269,1.05,25,1,1,1,67,0,0,0,0
"1015",2021,6,26,"2021-06-26","14:35:00",3,"IL",17,0,0,0,0,0,0,39.9347,-89.4093,39.9359,-89.4057,0.21,75,1,1,1,107,0,0,0,0
"1016",2021,6,26,"2021-06-26","14:40:00",3,"MI",26,0,1,0,0,250000,0,42.806,-85.158,42.847,-85.078,4.95,50,1,1,1,67,0,0,0,0
"1017",2021,6,26,"2021-06-26","15:09:00",3,"MI",26,0,0,0,0,1e+05,0,43.86,-84.73,43.9,-84.68,3.72,100,1,1,1,35,0,0,0,0
"1018",2021,6,26,"2021-06-26","15:36:00",3,"IL",17,0,0,0,0,0,0,40.7473,-88.293,40.7551,-88.2853,0.7,75,1,1,1,105,0,0,0,0
"1019",2021,6,26,"2021-06-26","15:49:00",3,"MI",26,0,2,6,0,1900000,0,44.0149,-83.0386,44.0655,-82.9203,6.84,400,1,1,1,63,0,0,0,0
"1020",2021,6,27,"2021-06-27","19:54:00",3,"TX",48,0,-9,0,0,0,0,33.5853,-102.2992,33.5853,-102.2992,0.02,30,1,1,1,219,0,0,0,0
"1021",2021,6,29,"2021-06-29","17:00:00",3,"AZ",4,0,0,0,0,0,0,35.27,-111.52,35.27,-111.52,0.1,10,1,1,1,5,0,0,0,0
"1022",2021,6,1,"2021-06-01","18:40:00",3,"CO",8,0,-9,0,0,0,0,39.2991,-102.4282,39.2957,-102.4358,0.47,50,1,1,1,63,0,0,0,0
"1023",2021,6,2,"2021-06-02","13:01:00",3,"AR",5,0,0,0,0,0,0,35.7596,-89.9404,35.7607,-89.9389,0.11,25,1,1,1,93,0,0,0,0
"1024",2021,6,2,"2021-06-02","14:31:00",3,"NM",35,0,0,0,0,0,0,35.96,-105.21,35.94,-105.19,1.78,50,1,1,1,33,0,0,0,0
"1025",2021,6,2,"2021-06-02","14:59:00",3,"NC",37,0,1,0,0,0,0,34.7496,-78.0315,34.767,-78.0021,2.06,75,1,1,1,61,0,0,0,0
"1026",2021,6,2,"2021-06-02","15:22:00",3,"NC",37,0,0,0,0,2e+05,0,34.3928,-78.8632,34.4106,-78.8436,0.7,35,1,1,1,47,0,0,0,0
"1027",2021,6,2,"2021-06-02","19:04:00",3,"NC",37,0,0,0,0,0,0,34.5003,-78.7332,34.5033,-78.7306,0.25,20,1,1,1,17,0,0,0,0
"1028",2021,6,3,"2021-06-03","13:26:00",3,"NY",36,0,1,0,0,55000,0,43.354,-75.5349,43.3569,-75.5115,1.2,75,1,1,1,65,0,0,0,0
"1029",2021,6,3,"2021-06-03","14:51:00",3,"MD",24,0,1,0,0,250000,0,39.506,-76.569,39.52,-76.532,2.2,120,1,1,1,5,0,0,0,0
"1030",2021,6,3,"2021-06-03","17:45:00",3,"SC",45,0,1,0,0,150000,0,34.2243,-79.2201,34.2396,-79.2086,1.24,70,1,1,1,67,0,0,0,0
"1031",2021,6,6,"2021-06-06","14:22:00",3,"CO",8,0,-9,0,0,0,0,37.3586,-105.6994,37.3588,-105.6986,0.05,20,1,1,1,23,0,0,0,0
"1032",2021,6,7,"2021-06-07","15:26:00",3,"AR",5,0,-9,0,0,0,0,33.3295,-92.5861,33.3432,-92.5641,1.58,25,1,1,1,139,0,0,0,0
"1033",2021,6,7,"2021-06-07","16:59:00",3,"CO",8,0,2,0,0,530500,0,40.1405,-104.9032,40.2507,-104.8602,7.5,50,1,1,1,123,0,0,0,0
"1034",2021,6,7,"2021-06-07","19:57:00",3,"SD",46,0,0,0,0,0,0,45.66,-100.05,45.6609,-100.0484,0.1,10,1,1,1,21,0,0,0,0
"1035",2021,6,7,"2021-06-07","19:57:00",3,"ND",38,0,-9,0,0,0,0,46.6831,-98.8534,46.6838,-98.8301,1.11,40,1,1,1,93,0,0,0,0
"1036",2021,6,7,"2021-06-07","20:20:00",3,"ND",38,0,0,0,0,0,0,46.67,-97.6,46.673,-97.596,0.28,20,1,1,1,17,0,0,0,0
"1037",2021,6,8,"2021-06-08","08:11:00",3,"TX",48,0,0,0,0,5000,0,32.3097,-95.3769,32.3271,-95.3584,1.62,40,1,1,1,423,0,0,0,0
"1038",2021,6,8,"2021-06-08","09:02:00",3,"TX",48,0,0,0,0,1000,0,31.8077,-95.1379,31.81,-95.1346,0.25,20,1,1,1,73,0,0,0,0
"1039",2021,6,8,"2021-06-08","09:23:00",3,"TX",48,0,0,0,0,5000,0,31.8676,-94.9897,31.8683,-94.9886,0.08,20,1,1,1,73,0,0,0,0
"1040",2021,6,8,"2021-06-08","12:42:00",3,"IN",18,0,0,0,0,0,0,38.0363,-87.0487,38.0376,-87.047,0.13,15,1,1,1,147,0,0,0,0
"1041",2021,6,8,"2021-06-08","13:26:00",3,"MS",28,0,0,0,0,5000,0,34.195,-88.745,34.197,-88.737,0.48,50,1,1,1,81,0,0,0,0
"1042",2021,6,8,"2021-06-08","13:28:00",3,"MS",28,0,0,0,0,50000,0,34.213,-88.711,34.216,-88.705,0.4,50,1,1,1,81,0,0,0,0
"1043",2021,6,8,"2021-06-08","13:42:00",3,"MS",28,0,0,0,0,10000,0,34.286,-88.576,34.289,-88.57,0.4,50,1,1,1,81,0,0,0,0
"1044",2021,6,8,"2021-06-08","16:25:00",3,"IN",18,0,0,1,0,20000,8000,38.409,-87.593,38.427,-87.588,1.27,60,1,1,1,51,0,0,0,0
"1045",2021,6,8,"2021-06-08","17:12:00",3,"IN",18,0,1,0,0,3000,0,38.4728,-87.2592,38.4984,-87.2265,2.5,30,1,1,1,125,0,0,0,0
"1046",2021,6,8,"2021-06-08","18:18:00",3,"SD",46,0,0,0,0,0,0,45.55,-100.96,45.5517,-100.9575,0.17,10,1,1,1,31,0,0,0,0
"1047",2021,6,9,"2021-06-09","13:33:00",3,"MI",26,0,0,0,0,5000,0,44.47,-84.63,44.47,-84.65,1.06,25,1,1,1,143,0,0,0,0
"1048",2021,6,9,"2021-06-09","18:02:00",3,"AR",5,0,-9,0,0,0,0,34.6064,-91.9044,34.6009,-91.9043,0.38,50,1,1,1,85,0,0,0,0
"1049",2021,6,9,"2021-06-09","19:05:00",3,"AR",5,0,0,0,0,0,5000,34.5187,-91.9208,34.5164,-91.9168,0.28,20,1,1,1,85,0,0,0,0
"1050",2021,7,10,"2021-07-10","12:55:00",3,"IL",17,0,1,0,0,0,0,39.8658,-90.4488,39.8716,-90.4336,0.9,75,1,1,1,137,0,0,0,0
"1051",2021,7,10,"2021-07-10","13:00:00",3,"IL",17,0,0,0,0,0,0,40.27,-90.5988,40.2714,-90.598,0.11,50,1,1,1,169,0,0,0,0
"1052",2021,7,10,"2021-07-10","13:22:00",3,"IL",17,0,0,0,0,0,0,39.9355,-90.2493,39.9622,-90.2,3.2,75,1,1,1,17,0,0,0,0
"1053",2021,7,10,"2021-07-10","13:44:00",3,"IL",17,0,1,0,0,0,0,40.0071,-90.1816,40.0341,-90.1526,2.42,75,1,1,1,17,0,0,0,0
"1054",2021,7,10,"2021-07-10","14:16:00",3,"IL",17,0,-9,0,0,0,0,39.9734,-90.0451,39.9742,-90.046,0.07,10,1,1,1,17,0,0,0,0
"1055",2021,7,10,"2021-07-10","18:01:00",3,"AZ",4,0,1,0,0,0,0,34.5998,-111.3216,34.5869,-111.3346,1.25,300,1,1,1,5,0,0,0,0
"1056",2021,7,10,"2021-07-10","18:25:00",3,"OK",40,0,1,0,0,50000,0,36.088,-96.72,36.073,-96.704,1.4,100,1,1,1,119,0,0,0,0
"1057",2021,7,10,"2021-07-10","19:18:00",3,"MO",29,0,2,0,0,2e+06,0,36.8101,-89.9985,36.7986,-89.8947,5.8,175,1,1,1,207,0,0,0,0
"1058",2021,7,11,"2021-07-11","18:10:00",3,"AZ",4,0,0,0,0,0,0,34.73,-112.45,34.7199,-112.45,0.7,10,1,1,1,25,0,0,0,0
"1059",2021,7,12,"2021-07-12","11:30:00",3,"IL",17,0,0,0,0,12000,0,40.3391,-88.3892,40.3479,-88.3818,0.72,50,1,1,1,19,0,0,0,0
"1060",2021,7,13,"2021-07-13","13:35:00",3,"NM",35,0,0,0,0,0,0,35.32,-106.06,35.319,-106.0572,0.17,50,1,1,1,49,0,0,0,0
"1061",2021,7,13,"2021-07-13","14:40:00",3,"UT",49,0,-9,0,0,0,0,39.8181,-111.8627,39.82,-111.86,0.2,10,1,1,1,23,0,0,0,0
"1062",2021,7,14,"2021-07-14","14:52:00",3,"IA",19,0,3,0,0,2500000,5000,42.2605,-94.7834,42.2772,-94.5733,10.81,505,1,1,1,25,0,0,0,0
"1063",2021,7,14,"2021-07-14","15:05:00",3,"IA",19,0,0,0,0,2000,3000,42.2768,-93.9128,42.3133,-93.7469,8.85,50,1,1,1,79,0,0,0,0
"1064",2021,7,14,"2021-07-14","15:21:00",3,"IA",19,0,1,0,0,10000,4000,42.3179,-93.7623,42.3432,-93.5921,8.87,160,1,1,1,79,0,0,0,0
"1065",2021,7,14,"2021-07-14","15:46:00",3,"IA",19,0,-9,0,0,0,500,42.295,-94.3519,42.2954,-94.3459,0.31,30,1,1,1,187,0,0,0,0
"1066",2021,7,14,"2021-07-14","15:57:00",3,"IA",19,0,-9,0,0,0,700,42.7219,-92.7616,42.7225,-92.7382,1.19,50,1,1,1,23,0,0,0,0
"1067",2021,7,14,"2021-07-14","16:11:00",3,"IA",19,0,-9,0,0,0,500,42.486,-95.0992,42.4864,-95.0875,0.6,25,1,1,1,161,0,0,0,0
"1068",2021,7,14,"2021-07-14","16:16:00",3,"IA",19,0,2,0,0,1300000,3000,42.6877,-92.6161,42.6987,-92.363,12.88,630,1,1,1,23,17,0,0,0
"1069",2021,7,14,"2021-07-14","16:34:00",3,"IA",19,0,1,0,0,60000,10000,43.0951,-92.9656,43.1065,-92.7278,12.02,60,1,1,1,67,0,0,0,0
"1070",2021,7,14,"2021-07-14","16:35:00",3,"IA",19,0,-9,0,0,0,500,42.4174,-94.9087,42.4154,-94.8939,0.77,30,1,1,1,161,0,0,0,0
"1071",2021,7,14,"2021-07-14","16:52:00",3,"IA",19,0,0,0,0,10000,2000,43.0161,-93.1662,42.9995,-93.0679,5.1,225,1,1,1,33,0,0,0,0
"1072",2021,7,14,"2021-07-14","17:12:00",3,"IA",19,0,0,0,0,1000,1000,42.7088,-92.1195,42.735,-92.0856,2.5,150,1,1,1,17,0,0,0,0
"1073",2021,7,14,"2021-07-14","17:15:00",3,"UT",49,0,-9,0,0,0,0,39.3491,-110.9613,39.35,-110.96,0.09,10,1,1,1,15,0,0,0,0
"1074",2021,7,14,"2021-07-14","17:43:00",3,"IA",19,0,0,0,0,275000,5000,42.64,-91.95,42.67,-91.9076,3.18,30,1,1,1,19,65,0,0,0
"1075",2021,7,14,"2021-07-14","18:05:00",3,"IA",19,0,1,0,0,25000,1000,42.1661,-92.3193,42.1975,-92.2248,5.65,590,1,1,1,171,11,0,0,0
"1076",2021,7,14,"2021-07-14","18:10:00",3,"IA",19,0,-9,0,0,0,0,42.58,-91.72,42.58,-91.72,0.1,10,1,1,1,19,0,0,0,0
"1077",2021,7,14,"2021-07-14","18:36:00",3,"IA",19,0,-9,0,0,0,0,42.14,-92.1,42.14,-92.1,0.1,10,1,1,1,11,0,0,0,0
"1078",2021,7,14,"2021-07-14","18:50:00",3,"IA",19,0,1,0,0,0,0,42.457,-91.527,42.454,-91.5,1.39,40,1,1,1,55,0,0,0,0
"1079",2021,7,14,"2021-07-14","18:54:00",3,"IA",19,0,1,0,0,0,0,42.467,-91.491,42.468,-91.469,1.12,30,1,1,1,55,0,0,0,0
"1080",2021,7,14,"2021-07-14","18:56:00",3,"IA",19,0,-9,0,0,0,0,42.14,-91.94,42.14,-91.94,0.1,10,1,1,1,11,0,0,0,0
"1081",2021,7,14,"2021-07-14","19:07:00",3,"IA",19,0,-9,0,0,0,0,42.1,-92.05,42.1,-92.05,0.1,10,1,1,1,11,0,0,0,0
"1082",2021,7,14,"2021-07-14","19:50:00",3,"IA",19,0,-9,0,0,0,0,42.2,-91.66,42.2,-91.66,0.1,10,1,1,1,113,0,0,0,0
"1083",2021,7,14,"2021-07-14","19:52:00",3,"IA",19,0,-9,0,0,0,0,42.23,-91.78,42.23,-91.78,0.1,10,1,1,1,113,0,0,0,0
"1084",2021,7,14,"2021-07-14","20:40:00",3,"IA",19,0,-9,0,0,0,0,42.304,-91.3491,42.304,-91.342,0.36,10,1,1,1,55,0,0,0,0
"1085",2021,7,14,"2021-07-14","20:44:00",3,"IA",19,0,1,0,0,0,0,42.21,-91.29,42.209,-91.258,1.8,40,1,1,1,105,0,0,0,0
"1086",2021,7,14,"2021-07-14","21:02:00",3,"IA",19,0,1,0,0,0,0,42.21,-91.14,42.236,-90.995,8,30,1,1,1,105,0,0,0,0
"1087",2021,7,14,"2021-07-14","21:30:00",3,"IA",19,0,1,0,0,0,0,42.15,-90.96,42.149,-90.899,3.13,30,1,1,1,105,0,0,0,0
"1088",2021,7,17,"2021-07-17","18:27:00",3,"KS",20,0,0,0,0,0,0,37.2,-97.4,37.2001,-97.3998,0.01,25,1,1,1,191,0,0,0,0
"1089",2021,7,17,"2021-07-17","20:25:00",3,"NJ",34,0,1,0,0,0,0,40.051,-74.722,40.079,-74.58,7.75,300,1,1,1,5,0,0,0,0
"1090",2021,7,18,"2021-07-18","16:11:00",3,"CT",9,0,0,0,0,45000,0,41.9758,-72.4474,41.9997,-72.4292,1.9,75,1,1,1,13,0,0,0,0
"1091",2021,7,20,"2021-07-20","16:00:00",3,"TX",48,0,0,0,0,0,0,27.97,-97.51,27.97,-97.51,0.01,20,1,1,1,409,0,0,0,0
"1092",2021,7,23,"2021-07-23","14:30:00",3,"NM",35,0,0,0,0,0,0,35.3,-106.58,35.2996,-106.5802,0.03,30,1,1,1,43,0,0,0,0
"1093",2021,7,24,"2021-07-24","14:36:00",3,"MI",26,0,0,0,0,1e+05,0,44.039,-82.969,44.04,-82.911,2.88,110,1,1,1,63,0,0,0,0
"1094",2021,7,24,"2021-07-24","16:21:00",3,"MI",26,0,1,0,0,1e+06,0,43.022,-83.847,43.007,-83.816,1.88,200,1,1,1,49,0,0,0,0
"1095",2021,7,24,"2021-07-24","17:54:00",3,"MI",26,0,1,0,0,8500000,0,42.6699,-83.4966,42.6731,-83.4644,1.65,400,1,1,1,125,0,0,0,0
"1096",2021,7,24,"2021-07-24","17:54:00",3,"MI",26,0,1,0,0,4500000,0,42.8355,-82.9075,42.8746,-82.8651,3.45,700,1,1,1,99,0,0,0,0
"1097",2021,7,26,"2021-07-26","16:13:00",3,"MN",27,0,1,0,0,1200000,0,47.88,-95.02,47.8717,-94.9999,0.83,300,1,1,1,7,0,0,0,0
"1098",2021,7,26,"2021-07-26","16:16:00",3,"MN",27,0,1,0,0,5e+05,0,47.89,-94.87,47.8487,-94.8076,4.06,300,1,1,1,7,0,0,0,0
"1099",2021,7,26,"2021-07-26","16:23:00",3,"MN",27,0,0,0,0,1e+05,1e+05,47.78,-94.86,47.6732,-94.7679,8.53,200,1,1,1,7,0,0,0,0
"1100",2021,7,28,"2021-07-28","17:30:00",3,"UT",49,0,-9,0,0,0,0,41.2392,-111.9817,41.2414,-111.979,0.21,10,1,1,1,57,0,0,0,0
"1101",2021,7,28,"2021-07-28","19:40:00",3,"WI",55,0,1,0,0,0,0,45.14,-89.6,45.1011,-89.5944,2.7,300,1,1,1,69,73,0,0,0
"1102",2021,7,28,"2021-07-28","20:18:00",3,"WI",55,0,0,0,0,0,0,44.7756,-89.4464,44.773,-89.4437,0.22,100,1,1,1,73,0,0,0,0
"1103",2021,7,28,"2021-07-28","20:48:00",3,"WI",55,0,1,0,0,175000,0,45.0818,-92.4822,45.0009,-92.4644,5.66,100,1,1,1,109,0,0,0,0
"1104",2021,7,28,"2021-07-28","22:06:00",3,"WI",55,0,0,0,0,0,0,44.0993,-88.9387,44.0931,-88.9355,0.47,33,1,1,1,137,0,0,0,0
"1105",2021,7,28,"2021-07-28","23:10:00",3,"WI",55,0,1,0,0,5e+05,0,43.4968,-89.489,43.4792,-89.4512,2.25,100,1,1,1,21,0,0,0,0
"1106",2021,7,28,"2021-07-28","23:41:00",3,"WI",55,0,0,0,0,0,0,43.3557,-89.05,43.3526,-89.0426,0.43,50,1,1,1,21,0,0,0,0
"1107",2021,7,28,"2021-07-28","23:41:00",3,"WI",55,0,0,0,0,0,0,43.1616,-89.6873,43.1011,-89.6415,4.78,50,1,1,1,25,0,0,0,0
"1108",2021,7,28,"2021-07-28","23:41:00",3,"WI",55,0,1,0,0,0,0,43.1136,-89.6289,43.0751,-89.6142,2.76,250,1,1,1,25,0,0,0,0
"1109",2021,7,28,"2021-07-28","23:47:00",3,"WI",55,0,1,0,0,0,0,43.0759,-89.5869,43.0425,-89.5711,2.44,125,1,1,1,25,0,0,0,0
"1110",2021,7,28,"2021-07-28","23:48:00",3,"WI",55,0,0,0,0,10000,0,43.0448,-89.5538,42.9979,-89.5267,3.52,75,1,1,1,25,0,0,0,0
"1111",2021,7,29,"2021-07-29","00:05:00",3,"WI",55,0,0,0,0,0,0,43.1751,-88.8024,43.1245,-88.707,5.95,100,1,1,1,55,0,0,0,0
"1112",2021,7,29,"2021-07-29","00:07:00",3,"WI",55,0,0,0,0,0,0,43.1155,-88.7444,43.0803,-88.6918,3.6,25,1,1,1,55,0,0,0,0
"1113",2021,7,29,"2021-07-29","00:07:00",3,"WI",55,0,1,0,0,0,0,43.1208,-88.6687,43.0517,-88.5493,7.69,200,1,1,1,55,0,0,0,0
"1114",2021,7,29,"2021-07-29","00:23:00",3,"WI",55,0,1,0,0,0,0,43.0154,-88.5471,42.9865,-88.5015,4.67,150,1,1,1,55,133,0,0,0
"1115",2021,7,29,"2021-07-29","00:26:00",3,"WI",55,0,1,0,0,0,0,43.0358,-88.4904,43.0218,-88.4832,1.03,75,1,1,1,133,0,0,0,0
"1116",2021,7,29,"2021-07-29","00:32:00",3,"WI",55,0,0,0,0,0,0,43.0306,-88.3464,43.0009,-88.3203,2.44,50,1,1,1,133,0,0,0,0
"1117",2021,7,29,"2021-07-29","00:38:00",3,"WI",55,0,1,0,0,0,0,42.985,-88.3078,42.9741,-88.2987,0.88,95,1,1,1,133,0,0,0,0
"1118",2021,7,29,"2021-07-29","10:40:00",3,"PA",42,0,0,0,0,0,0,41.5838,-79.9634,41.5792,-79.9543,0.57,75,1,1,1,39,0,0,0,0
"1119",2021,7,29,"2021-07-29","10:55:00",3,"PA",42,0,0,0,0,15000,0,41.499,-79.795,41.5,-79.79,0.27,15,1,1,1,121,0,0,0,0
"1120",2021,7,29,"2021-07-29","11:54:00",3,"PA",42,0,1,0,0,275000,5000,40.1061,-79.454,40.0897,-79.3634,4.93,100,1,1,1,51,129,0,0,0
"1121",2021,7,29,"2021-07-29","12:25:00",3,"PA",42,0,1,0,0,0,0,40.0099,-79.2367,40.0079,-79.2338,0.21,65,1,1,1,111,0,0,0,0
"1122",2021,7,29,"2021-07-29","14:04:00",3,"PA",42,0,1,0,0,0,0,40.611,-75.807,40.622,-75.754,2.9,90,1,1,1,11,77,0,0,0
"1123",2021,7,29,"2021-07-29","14:25:00",3,"PA",42,0,1,0,0,0,0,40.758,-75.624,40.765,-75.604,1.15,75,1,1,1,77,0,0,0,0
"1124",2021,7,29,"2021-07-29","14:50:00",3,"OH",39,0,2,0,0,2e+05,0,40.19,-81.01,40.18,-80.96,2.73,220,1,1,1,67,0,0,0,0
