"","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc","Time_of_day","regions"
"138",2021,10,27,"2021-10-27",19H 31M 0S,3,"MS",28,0,1,0,1,150000,0,30.4003,-88.5177,30.4014,-88.5033,0.86,50,1,1,1,59,0,0,0,0,"Evening","South"
"139",2021,10,28,"2021-10-28",12H 16M 0S,3,"FL",12,0,-9,0,0,0,0,27.39,-82.22,27.41,-82.18,2.82,50,1,1,1,81,0,0,0,0,"Morning","South"
"140",2021,10,3,"2021-10-03",13H 47M 0S,3,"IN",18,0,-9,0,0,0,0,41.72,-86.47,41.72,-86.47,0.01,1,1,1,1,141,0,0,0,0,"Afternoon","Midwest"
"141",2021,10,3,"2021-10-03",14H 26M 0S,3,"IL",17,0,-9,0,0,0,0,40.9199,-88.028,40.9184,-88.0272,0.1,30,1,1,1,75,0,0,0,0,"Afternoon","Midwest"
"142",2021,10,3,"2021-10-03",15H 36M 0S,3,"TN",47,0,0,0,0,5000,0,36.1625,-86.5594,36.1917,-86.5326,2.51,25,1,1,1,189,0,0,0,0,"Afternoon","South"
"143",2021,10,3,"2021-10-03",16H 19M 0S,3,"MI",26,0,0,0,0,0,0,42.7826,-83.5149,42.7829,-83.5,0.76,75,1,1,1,125,0,0,0,0,"Afternoon","Midwest"
"144",2021,10,6,"2021-10-06",16H 59M 0S,3,"TN",47,0,1,0,0,25000,0,36.0135,-85.0337,36.0277,-85.0326,0.99,50,1,1,1,35,0,0,0,0,"Afternoon","South"
"145",2021,10,9,"2021-10-09",15H 12M 0S,3,"SD",46,0,0,0,0,0,0,45.14,-98.4,45.15,-98.38,1.19,100,1,1,1,115,0,0,0,0,"Afternoon","Midwest"
"146",2021,10,9,"2021-10-09",16H 12M 0S,3,"SD",46,0,0,0,0,0,0,45.6,-97.88,45.6,-97.88,0.01,10,1,1,1,91,0,0,0,0,"Afternoon","Midwest"
"147",2021,10,9,"2021-10-09",16H 31M 0S,3,"SD",46,0,0,0,0,0,0,45.52,-97.52,45.52,-97.52,0.01,10,1,1,1,37,0,0,0,0,"Afternoon","Midwest"
"148",2021,10,9,"2021-10-09",17H 40M 0S,3,"ND",38,0,0,0,0,0,0,45.98,-97.09,45.9803,-97.088,0.1,10,1,1,1,77,0,0,0,0,"Afternoon","Midwest"
"149",2021,10,9,"2021-10-09",18H 10M 0S,3,"MN",27,0,0,0,0,0,0,45.68,-96.46,45.69,-96.45,0.84,10,1,1,1,155,0,0,0,0,"Afternoon","Midwest"
"150",2021,10,9,"2021-10-09",18H 21M 0S,3,"MN",27,0,0,0,0,0,0,45.76,-96.29,45.77,-96.26,1.6,10,1,1,1,155,0,0,0,0,"Afternoon","Midwest"
"151",2021,10,9,"2021-10-09",21H 35M 0S,3,"MN",27,0,1,0,0,0,0,46.9,-95.06,46.8999,-95.0555,0.21,25,1,1,1,57,0,0,0,0,"Evening","Midwest"
"152",2021,11,10,"2021-11-10",18H 35M 0S,3,"OK",40,0,-9,0,0,0,0,34.61,-97.76,34.58,-97.7,4,100,1,1,1,137,0,0,0,0,"Afternoon","South"
"153",2021,11,10,"2021-11-10",19H 14M 0S,3,"OK",40,0,0,0,0,25000,0,36.132,-95.976,36.132,-95.967,0.5,150,1,1,1,143,0,0,0,0,"Evening","South"
"154",2021,11,10,"2021-11-10",19H 26M 0S,3,"OK",40,0,0,0,0,75000,0,36.118,-95.761,36.12,-95.755,0.4,100,1,1,1,145,0,0,0,0,"Evening","South"
"155",2021,11,10,"2021-11-10",19H 29M 0S,3,"OK",40,0,0,0,0,0,0,36.179,-95.764,36.18,-95.758,0.3,80,1,1,1,131,0,0,0,0,"Evening","South"
"156",2021,11,11,"2021-11-11",40M 0S,3,"TX",48,0,0,0,0,1000,0,32.4005,-94.2352,32.4002,-94.2252,0.58,50,1,1,1,203,0,0,0,0,"Night","South"
"157",2021,11,11,"2021-11-11",51M 0S,3,"TX",48,0,0,0,0,0,0,32.4021,-94.1055,32.3992,-94.0606,2.63,50,1,1,1,203,0,0,0,0,"Night","South"
"158",2021,11,11,"2021-11-11",1H 2M 0S,3,"LA",22,0,1,0,0,90000,0,32.5302,-93.9118,32.5318,-93.9097,0.16,100,1,1,1,17,0,0,0,0,"Night","South"
"159",2021,11,11,"2021-11-11",2H 6M 0S,3,"LA",22,0,0,0,0,5000,0,32.2551,-93.2998,32.2572,-93.2799,1.17,40,1,1,1,13,0,0,0,0,"Night","South"
"160",2021,11,11,"2021-11-11",15H 3M 0S,3,"AL",1,0,0,0,0,0,0,32.617,-86.0858,32.6212,-86.0823,0.36,270,1,1,1,51,0,0,0,0,"Afternoon","South"
"161",2021,11,12,"2021-11-12",10H 12M 0S,3,"NY",36,0,1,0,0,17000,0,41.766,-73.664,41.789,-73.628,2.44,200,1,1,1,27,0,0,0,0,"Morning","Northeast"
"162",2021,11,13,"2021-11-13",13H 37M 0S,3,"NY",36,0,0,0,0,3e+05,0,40.6249,-73.7198,40.7342,-73.5147,13.14,50,1,1,1,59,0,0,0,0,"Afternoon","Northeast"
"163",2021,11,13,"2021-11-13",14H 20M 0S,3,"NY",36,0,0,0,0,5e+05,0,40.7178,-73.1972,40.7231,-73.1901,0.52,50,1,1,1,103,0,0,0,0,"Afternoon","Northeast"
"164",2021,11,13,"2021-11-13",14H 30M 0S,3,"CT",9,0,0,0,0,150000,0,41.4875,-72.9355,41.5187,-72.8804,3.57,100,1,1,1,9,0,0,0,0,"Afternoon","Northeast"
"165",2021,11,13,"2021-11-13",14H 40M 0S,3,"NY",36,0,0,0,0,1e+05,0,40.7868,-72.9423,40.7989,-72.9238,1.28,35,1,1,1,103,0,0,0,0,"Afternoon","Northeast"
"166",2021,11,13,"2021-11-13",14H 42M 0S,3,"NY",36,0,1,0,0,9e+05,0,40.7982,-72.8712,40.8537,-72.8101,5.3,50,1,1,1,103,0,0,0,0,"Afternoon","Northeast"
"167",2021,11,13,"2021-11-13",14H 44M 0S,3,"CT",9,0,0,0,0,1e+05,0,41.2776,-72.7951,41.2944,-72.765,1.94,300,1,1,1,9,0,0,0,0,"Afternoon","Northeast"
"168",2021,11,13,"2021-11-13",14H 53M 0S,3,"NY",36,0,0,0,0,3e+05,0,40.8086,-72.6949,40.8323,-72.6333,3.5,35,1,1,1,103,0,0,0,0,"Afternoon","Northeast"
"169",2021,11,13,"2021-11-13",15H 8M 0S,3,"NY",36,0,0,0,0,3e+05,0,40.8513,-72.5341,40.9255,-72.407,8.2,35,1,1,1,103,0,0,0,0,"Afternoon","Northeast"
"170",2021,11,13,"2021-11-13",15H 48M 0S,3,"CT",9,0,0,0,0,35000,0,41.7039,-71.8663,41.7556,-71.7763,6.13,100,2,0,1,0,0,0,0,0,"Afternoon","Northeast"
"171",2021,11,13,"2021-11-13",15H 48M 0S,3,"CT",9,0,0,0,0,25000,0,41.7039,-71.8663,41.7422,-71.7901,4.74,100,2,1,2,15,0,0,0,0,"Afternoon","Northeast"
"172",2021,11,13,"2021-11-13",15H 54M 0S,3,"CT",9,0,1,0,0,63500,0,41.3822,-71.8364,41.3849,-71.833,1.36,100,2,0,1,0,0,0,0,0,"Afternoon","Northeast"
"173",2021,11,13,"2021-11-13",15H 54M 0S,3,"CT",9,0,1,0,0,13500,0,41.3822,-71.8364,41.3849,-71.833,0.26,100,2,1,2,11,0,0,0,0,"Afternoon","Northeast"
"174",2021,11,13,"2021-11-13",15H 55M 0S,3,"RI",44,0,1,0,0,50000,0,41.3967,-71.8186,41.3849,-71.833,1.1,100,2,1,2,9,0,0,0,0,"Afternoon","Northeast"
"175",2021,11,13,"2021-11-13",15H 59M 0S,3,"RI",44,0,0,0,0,10000,0,41.7422,-71.7901,41.7556,-71.7763,1.39,100,2,1,2,7,0,0,0,0,"Afternoon","Northeast"
"176",2021,11,13,"2021-11-13",16H 18M 0S,3,"RI",44,0,0,0,0,50000,0,41.5656,-71.4811,41.5878,-71.4594,1.5,150,1,1,1,9,0,0,0,0,"Afternoon","Northeast"
"177",2021,12,10,"2021-12-10",16H 12M 0S,3,"AL",1,0,0,0,0,0,0,32.4364,-86.1324,32.4378,-86.1297,0.19,50,1,1,1,51,0,0,0,0,"Afternoon","South"
"178",2021,12,10,"2021-12-10",18H 13M 0S,3,"MO",29,0,1,0,0,350000,0,37.345,-92.75,37.388,-92.648,6.34,75,1,1,1,225,229,0,0,0,"Afternoon","Midwest"
"179",2021,12,10,"2021-12-10",18H 15M 0S,3,"AR",5,0,-9,0,0,0,0,35.4747,-91.2306,35.5307,-91.1338,6.68,150,1,1,1,67,0,0,0,0,"Afternoon","South"
"180",2021,12,10,"2021-12-10",18H 40M 0S,3,"AR",5,0,0,0,0,25000,0,35.6067,-90.9342,35.6222,-90.8849,2.97,50,1,1,1,111,0,0,0,0,"Afternoon","South"
"181",2021,12,10,"2021-12-10",18H 55M 0S,3,"MO",29,0,0,0,0,25000,0,39.0749,-91.5897,39.1041,-91.5195,4.27,50,1,1,1,139,0,0,0,0,"Afternoon","Midwest"
"182",2021,12,10,"2021-12-10",18H 57M 0S,3,"AR",5,0,1,0,0,125000,0,35.7084,-90.733,35.7491,-90.6356,6.14,150,1,1,1,31,0,0,0,0,"Afternoon","South"
"183",2021,12,10,"2021-12-10",19H 3M 0S,3,"AR",5,0,0,0,0,25000,0,35.7326,-90.5971,35.7477,-90.5831,1.31,50,1,1,1,31,0,0,0,0,"Evening","South"
"184",2021,12,10,"2021-12-10",19H 7M 0S,3,"AR",5,0,4,14,8,13500000,0,35.7867,-90.5511,36.3993,-89.3113,81.17,1800,3,0,1,0,93,0,0,0,"Evening","South"
"185",2021,12,10,"2021-12-10",19H 7M 0S,3,"AR",5,0,3,5,2,3750000,0,35.7867,-90.5511,35.998,-90.137,27.4,1800,3,1,2,31,93,0,0,0,"Evening","South"
"186",2021,12,10,"2021-12-10",19H 35M 0S,3,"MO",29,0,3,2,1,3400000,0,38.598,-90.907,38.743,-90.487,24.77,150,1,1,1,183,189,183,189,0,"Evening","Midwest"
"187",2021,12,10,"2021-12-10",19H 37M 0S,3,"MO",29,0,4,9,2,2750000,0,35.998,-90.137,36.284,-89.57,34.07,1800,3,1,2,69,155,155,0,0,"Evening","Midwest"
"188",2021,12,10,"2021-12-10",19H 37M 0S,3,"MO",29,0,1,0,0,5e+05,0,36.708,-93.387,36.712,-93.377,0.62,75,1,1,1,209,0,0,0,0,"Evening","Midwest"
"189",2021,12,10,"2021-12-10",19H 47M 0S,3,"IL",17,0,2,0,0,0,0,39.8954,-90.2398,40.0096,-90.0506,12.75,200,1,1,1,17,0,0,0,0,"Evening","Midwest"
"190",2021,12,10,"2021-12-10",19H 49M 0S,3,"MO",29,0,1,0,0,120000,0,36.761,-93.224,36.77,-93.198,1.57,100,1,1,1,213,0,0,0,0,"Evening","Midwest"
"191",2021,12,10,"2021-12-10",20H 6M 0S,3,"AR",5,0,1,0,0,1e+05,0,35.6324,-91.2636,35.6356,-91.2547,0.5,80,1,1,1,67,0,0,0,0,"Evening","South"
"192",2021,12,10,"2021-12-10",20H 7M 0S,3,"IL",17,0,2,0,0,0,0,40.0607,-89.9153,40.0919,-89.8393,4.56,250,1,1,1,129,0,0,0,0,"Evening","Midwest"
"193",2021,12,10,"2021-12-10",20H 10M 0S,3,"TN",47,0,4,0,4,7e+06,0,36.226,-89.694,36.3993,-89.3113,19.7,1800,3,1,2,95,95,131,0,0,"Evening","South"
"194",2021,12,10,"2021-12-10",20H 13M 0S,3,"AR",5,0,2,3,0,510000,0,35.3038,-91.3689,35.3661,-91.227,10.5,500,1,1,1,147,67,0,0,0,"Evening","South"
"195",2021,12,10,"2021-12-10",20H 27M 0S,3,"IL",17,0,3,1,6,5e+06,0,38.757,-90.058,38.781,-89.986,4.22,300,1,1,1,119,0,0,0,0,"Evening","Midwest"
"196",2021,12,10,"2021-12-10",20H 30M 0S,3,"AR",5,0,1,0,0,50000,0,35.4077,-91.125,35.4129,-91.1186,0.5,30,1,1,1,67,0,0,0,0,"Evening","South"
"197",2021,12,10,"2021-12-10",20H 30M 0S,3,"AR",5,0,1,0,0,1e+05,0,35.822,-90.919,35.848,-90.843,4.62,75,1,1,1,31,0,0,0,0,"Evening","South"
"198",2021,12,10,"2021-12-10",20H 32M 0S,3,"KY",21,0,1,0,0,1e+05,0,37.257,-87.184,37.276,-87.141,2.7,75,1,1,1,177,0,0,0,0,"Evening","South"
"199",2021,12,10,"2021-12-10",20H 39M 0S,3,"TN",47,0,1,0,0,5000,0,36.4192,-89.2733,36.4236,-89.2623,0.68,100,1,1,1,131,0,0,0,0,"Evening","South"
"200",2021,12,10,"2021-12-10",20H 41M 0S,3,"TN",47,0,0,0,0,1e+05,0,36.4066,-89.2241,36.442,-89.1901,3.09,80,1,1,1,131,0,0,0,0,"Evening","South"
"201",2021,12,10,"2021-12-10",20H 43M 0S,3,"TN",47,0,0,0,0,5000,0,36.443,-89.2139,36.4458,-89.2078,0.39,50,1,1,1,131,0,0,0,0,"Evening","South"
"202",2021,12,10,"2021-12-10",20H 45M 0S,3,"AR",5,0,0,0,0,25000,0,35.4845,-90.9068,35.4893,-90.9001,0.5,25,1,1,1,111,0,0,0,0,"Evening","South"
"203",2021,12,10,"2021-12-10",20H 51M 0S,3,"AR",5,0,0,0,0,10000,0,35.5093,-90.8431,35.5099,-90.8418,0.08,20,1,1,1,111,0,0,0,0,"Evening","South"
"204",2021,12,10,"2021-12-10",20H 53M 0S,3,"IL",17,0,2,1,0,10000,0,38.985,-89.57,39.2704,-88.8982,41.54,690,1,1,1,5,135,51,173,0,"Evening","Midwest"
"205",2021,12,10,"2021-12-10",20H 54M 0S,3,"TN",47,0,4,515,57,25000,0,36.483,-89.135,37.6078,-86.5062,168.53,2600,2,0,1,0,0,0,0,0,"Evening","South"
"206",2021,12,10,"2021-12-10",20H 54M 0S,3,"TN",47,0,0,0,0,25000,0,36.483,-89.135,36.503,-89.106,2.12,300,2,1,2,131,0,0,0,0,"Evening","South"
"207",2021,12,10,"2021-12-10",20H 56M 0S,3,"KY",21,0,4,515,57,0,0,36.503,-89.106,37.6078,-86.5062,166.41,2600,2,1,2,75,105,83,157,0,"Evening","South"
"208",2021,12,10,"2021-12-10",20H 56M 0S,3,"KY",21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-9,143,33,107,177,0,"Evening","South"
"209",2021,12,10,"2021-12-10",20H 56M 0S,3,"KY",21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-9,183,27,85,27,0,"Evening","South"
"210",2021,12,10,"2021-12-10",20H 56M 0S,3,"KY",21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-9,85,0,0,0,0,"Evening","South"
"211",2021,12,10,"2021-12-10",21H 11M 0S,3,"AR",5,0,2,0,0,6300000,0,35.6654,-90.5268,35.6915,-90.4719,3.6,250,1,1,1,111,0,0,0,0,"Evening","South"
"212",2021,12,10,"2021-12-10",21H 50M 0S,3,"IL",17,0,2,0,0,0,0,39.419,-88.59,39.536,-88.335,15.86,200,1,1,1,173,139,29,0,0,"Evening","Midwest"
"213",2021,12,10,"2021-12-10",22H 5M 0S,3,"IN",18,0,0,0,0,0,0,41.4058,-87.4543,41.4326,-87.3702,4.8,100,1,1,1,89,0,0,0,0,"Evening","Midwest"
"214",2021,12,10,"2021-12-10",22H 5M 0S,3,"MO",29,0,2,0,0,0,0,37.272,-90.887,37.302,-90.768,6.86,300,1,1,1,179,0,0,0,0,"Evening","Midwest"
"215",2021,12,10,"2021-12-10",22H 18M 0S,3,"IL",17,0,1,0,0,0,0,39.6,-88.1,39.66,-88.01,6.33,100,1,1,1,29,0,0,0,0,"Evening","Midwest"
"216",2021,12,10,"2021-12-10",22H 32M 0S,3,"TN",47,0,3,38,0,11026100,0,36.12,-89.26,36.814,-87.233,122.62,2000,2,0,1,0,53,131,53,0,"Evening","South"
"217",2021,12,10,"2021-12-10",22H 32M 0S,3,"TN",47,0,3,34,0,10906100,0,36.12,-89.26,36.6372,-87.6877,93.83,1000,2,1,2,45,53,131,53,0,"Evening","South"
"218",2021,12,10,"2021-12-10",22H 32M 0S,3,"TN",47,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-9,183,79,161,0,0,"Evening","South"
"219",2021,12,10,"2021-12-10",22H 41M 0S,3,"IL",17,0,2,0,0,0,0,39.8494,-87.6693,39.8843,-87.6177,3.65,200,1,1,1,45,183,0,0,0,"Evening","Midwest"
"220",2021,12,10,"2021-12-10",23H 49M 0S,3,"KY",21,0,2,4,0,120000,0,36.497,-88.056,36.814,-87.233,28.79,2000,2,1,2,35,47,219,0,0,"Evening","South"
"221",2021,12,11,"2021-12-11",6M 0S,3,"KY",21,0,1,0,0,0,0,37.7753,-86.1383,37.7861,-86.1069,1.9,50,1,1,1,93,0,0,0,0,"Night","South"
"222",2021,12,11,"2021-12-11",40M 0S,3,"TN",47,0,0,0,0,0,0,35.308,-89.463,35.31,-89.454,0.53,50,1,1,1,47,0,0,0,0,"Night","South"
"223",2021,12,11,"2021-12-11",47M 0S,3,"KY",21,0,3,1,0,0,0,36.8594,-87.0315,37.0312,-86.5721,28.02,1400,1,1,1,141,227,0,0,0,"Night","South"
"224",2021,12,11,"2021-12-11",51M 0S,3,"KY",21,0,1,0,0,0,0,38.0035,-85.4995,38.0142,-85.468,1.9,100,1,1,1,215,0,0,0,0,"Night","South"
"225",2021,12,11,"2021-12-11",1H 9M 0S,3,"KY",21,0,3,63,16,0,0,36.916,-86.618,37.116,-86.151,29.26,440,1,1,1,227,61,0,0,0,"Night","South"
"226",2021,12,11,"2021-12-11",1H 19M 0S,3,"KY",21,0,2,0,0,0,0,36.9559,-86.4231,37.0073,-86.3395,6.1,300,1,1,1,227,0,0,0,0,"Night","South"
"227",2021,12,11,"2021-12-11",1H 32M 0S,3,"TN",47,0,1,0,0,7e+05,0,35.61,-88.67,35.65,-88.54,7.86,300,1,1,1,113,77,0,0,0,"Night","South"
"228",2021,12,11,"2021-12-11",1H 38M 0S,3,"KY",21,0,2,0,0,0,0,37.066,-86.088,37.2264,-85.8564,16.98,900,1,1,1,61,9,99,0,0,"Night","South"
"229",2021,12,11,"2021-12-11",1H 40M 0S,3,"TN",47,0,2,1,0,4e+06,0,35.68,-88.48,35.77,-88.23,15.34,600,1,1,1,77,0,0,0,0,"Night","South"
"230",2021,12,11,"2021-12-11",1H 52M 0S,3,"KY",21,0,2,1,0,0,0,37.222,-85.927,37.342,-85.521,23.82,528,1,1,1,99,87,0,0,0,"Night","South"
"231",2021,12,11,"2021-12-11",2H 0M 0S,3,"TN",47,0,1,0,0,220000,0,35.8,-88.17,35.82,-88.01,9.07,100,1,1,1,39,5,0,0,0,"Night","South"
"232",2021,12,11,"2021-12-11",2H 6M 0S,3,"OH",39,0,1,0,0,3e+05,0,40.7305,-83.8264,40.7405,-83.7989,1.6,150,1,1,1,65,0,0,0,0,"Night","Midwest"
"233",2021,12,11,"2021-12-11",2H 15M 0S,3,"TN",47,0,1,0,0,85000,0,35.7916,-87.8868,35.9106,-87.6705,14.93,400,1,1,1,135,85,81,0,0,"Night","South"
"234",2021,12,11,"2021-12-11",2H 20M 0S,3,"KY",21,0,3,31,1,0,0,37.408,-85.427,37.502,-85.19,14.54,450,1,1,1,217,155,0,0,0,"Night","South"
"235",2021,12,11,"2021-12-11",2H 33M 0S,3,"TN",47,0,0,0,0,15000,0,35.9246,-87.6214,35.9725,-87.5068,7.23,100,1,1,1,81,0,0,0,0,"Night","South"
"236",2021,12,11,"2021-12-11",2H 40M 0S,3,"TN",47,0,2,2,0,2010000,0,35.9786,-87.4798,36.051,-87.3122,10.87,500,1,1,1,81,43,0,0,0,"Night","South"
"237",2021,12,11,"2021-12-11",2H 41M 0S,3,"KY",21,0,1,0,0,0,0,37.5282,-85.1083,37.5399,-85.0769,1.9,50,1,1,1,155,0,0,0,0,"Night","South"
"238",2021,12,11,"2021-12-11",2H 49M 0S,3,"TN",47,0,1,0,0,10000,0,36.0255,-87.3054,36.0736,-87.233,5.41,175,1,1,1,43,0,0,0,0,"Night","South"
"239",2021,12,11,"2021-12-11",2H 57M 0S,3,"TN",47,0,2,1,0,1520000,0,36.1065,-87.1941,36.1717,-86.986,12.61,400,1,1,1,43,21,37,0,0,"Night","South"
"240",2021,12,11,"2021-12-11",3H 1M 0S,3,"KY",21,0,2,0,0,0,0,37.5792,-84.7761,37.5839,-84.7634,0.63,100,1,1,1,21,0,0,0,0,"Night","South"
"241",2021,12,11,"2021-12-11",3H 2M 0S,3,"KY",21,0,1,0,0,0,0,37.6459,-84.7908,37.6752,-84.7379,3.63,400,1,1,1,21,0,0,0,0,"Night","South"
"242",2021,12,11,"2021-12-11",3H 4M 0S,3,"KY",21,0,1,0,0,0,0,37.603,-84.726,37.672,-84.631,7.08,100,1,1,1,21,79,0,0,0,"Night","South"
"243",2021,12,11,"2021-12-11",3H 7M 0S,3,"KY",21,0,1,0,0,0,0,37.678,-84.694,37.709,-84.656,2.99,950,1,1,1,21,79,0,0,0,"Night","South"
"244",2021,12,11,"2021-12-11",3H 10M 0S,3,"KY",21,0,1,0,0,0,0,37.6679,-84.6279,37.6671,-84.6165,0.6,100,1,1,1,79,0,0,0,0,"Night","South"
"245",2021,12,11,"2021-12-11",3H 12M 0S,3,"TN",47,0,0,0,0,250000,0,36.1819,-86.9594,36.2225,-86.8069,9,300,1,1,1,37,0,0,0,0,"Night","South"
"246",2021,12,11,"2021-12-11",3H 22M 0S,3,"KY",21,0,1,0,0,0,0,37.687,-84.4196,37.687,-84.4196,0.25,75,1,1,1,151,0,0,0,0,"Night","South"
"247",2021,12,11,"2021-12-11",3H 30M 0S,3,"TN",47,0,1,0,0,1750000,0,36.2635,-86.6578,36.294,-86.5421,6.82,150,1,1,1,37,165,0,0,0,"Night","South"
"248",2021,12,11,"2021-12-11",3H 31M 0S,3,"KY",21,0,1,0,0,0,0,37.8244,-84.3301,37.8311,-84.3099,1.2,125,1,1,1,151,0,0,0,0,"Night","South"
"249",2021,12,11,"2021-12-11",3H 31M 0S,3,"TN",47,0,1,1,0,1250000,0,36.1424,-86.5901,36.232,-86.5228,7.67,100,1,1,1,37,189,0,0,0,"Night","South"
"250",2021,12,11,"2021-12-11",3H 33M 0S,3,"TN",47,0,0,0,0,250000,0,36.1634,-86.6223,36.1754,-86.6038,1.38,50,1,1,1,37,0,0,0,0,"Night","South"
"251",2021,12,11,"2021-12-11",3H 42M 0S,3,"TN",47,0,0,0,0,25000,0,36.443,-86.4358,36.4723,-86.3304,6.21,50,1,1,1,165,0,0,0,0,"Night","South"
"252",2021,12,11,"2021-12-11",3H 48M 0S,3,"TN",47,0,0,0,0,20000,0,36.3099,-86.3301,36.3333,-86.285,3.07,50,1,1,1,189,165,189,0,0,"Night","South"
"253",2021,12,11,"2021-12-11",4H 4M 0S,3,"TN",47,0,0,0,0,20000,0,36.2416,-85.9548,36.2954,-85.8429,7.35,75,1,1,1,159,87,0,0,0,"Night","South"
"254",2021,12,11,"2021-12-11",4H 20M 0S,3,"TN",47,0,1,0,0,5e+05,0,36.5809,-85.7738,36.6545,-85.5984,11.18,75,2,0,1,0,0,0,0,0,"Night","South"
"255",2021,12,11,"2021-12-11",4H 20M 0S,3,"TN",47,0,1,0,0,5e+05,0,36.5809,-85.7738,36.6184,-85.6807,5.78,75,2,1,2,27,0,0,0,0,"Night","South"
"256",2021,12,11,"2021-12-11",4H 24M 0S,3,"KY",21,0,0,0,0,0,0,36.6184,-85.6811,36.6545,-85.5984,5.4,75,2,1,2,171,0,0,0,0,"Night","South"
"257",2021,12,11,"2021-12-11",4H 30M 0S,3,"MS",28,0,1,0,0,125000,0,34.5365,-88.4622,34.561,-88.3883,4.5,100,1,1,1,117,0,0,0,0,"Night","South"
"258",2021,12,11,"2021-12-11",6H 17M 0S,3,"TN",47,0,0,0,0,20000,0,35.0314,-86.9644,35.0481,-86.8787,4.99,50,1,1,1,55,0,0,0,0,"Night","South"
"259",2021,12,11,"2021-12-11",7H 39M 0S,3,"TN",47,0,0,0,0,50000,0,35.3472,-85.712,35.3917,-85.5646,8.92,100,1,1,1,61,0,0,0,0,"Morning","South"
"260",2021,12,11,"2021-12-11",16H 16M 0S,3,"GA",13,0,0,0,0,0,0,32.73,-83.21,32.7276,-83.1405,3.8,200,1,1,1,319,0,0,0,0,"Afternoon","South"
"261",2021,12,15,"2021-12-15",13H 27M 0S,3,"NE",31,0,0,0,0,7e+05,0,40.5831,-98.9391,40.7304,-98.8599,11.02,150,1,1,1,99,19,0,0,0,"Afternoon","Midwest"
"262",2021,12,15,"2021-12-15",13H 29M 0S,3,"NE",31,0,0,0,0,7e+05,0,40.2676,-98.7285,40.4306,-98.5945,13.45,100,1,1,1,61,181,1,0,0,"Afternoon","Midwest"
"263",2021,12,15,"2021-12-15",13H 33M 0S,3,"NE",31,0,0,0,0,350000,0,40.6563,-98.8151,40.7551,-98.777,7.13,120,1,1,1,99,19,0,0,0,"Afternoon","Midwest"
"264",2021,12,15,"2021-12-15",13H 44M 0S,3,"NE",31,0,1,0,0,4e+05,0,40.3214,-98.5025,40.492,-98.3325,14.84,180,1,1,1,181,1,0,0,0,"Afternoon","Midwest"
"265",2021,12,15,"2021-12-15",13H 53M 0S,3,"NE",31,0,1,0,0,4e+05,0,40.6551,-98.4578,40.7598,-98.3696,8.58,150,1,1,1,1,79,0,0,0,"Afternoon","Midwest"
"266",2021,12,15,"2021-12-15",14H 3M 0S,3,"NE",31,0,0,0,0,302000,0,40.6662,-98.2789,40.7407,-98.1844,7.17,60,1,1,1,1,35,81,0,0,"Afternoon","Midwest"
"267",2021,12,15,"2021-12-15",14H 11M 0S,3,"NE",31,0,1,0,0,5e+05,0,40.724,-98.1115,40.8915,-98.0024,12.9,400,1,1,1,81,0,0,0,0,"Afternoon","Midwest"
"268",2021,12,15,"2021-12-15",14H 26M 0S,3,"NE",31,0,1,0,0,5e+05,0,40.9688,-97.9153,41.1107,-97.7841,12,400,1,1,1,81,143,0,0,0,"Afternoon","Midwest"
"269",2021,12,15,"2021-12-15",14H 35M 0S,3,"NE",31,0,1,0,0,4e+05,0,41.061,-97.7318,41.1632,-97.681,7.54,350,1,1,1,143,0,0,0,0,"Afternoon","Midwest"
"270",2021,12,15,"2021-12-15",15H 3M 0S,3,"NE",31,0,1,0,0,0,0,41.53,-97.49,41.54,-97.48,0.79,30,1,1,1,141,0,0,0,0,"Afternoon","Midwest"
"271",2021,12,15,"2021-12-15",15H 4M 0S,3,"NE",31,0,2,2,0,0,0,41.44,-97.38,41.47,-97.35,2.72,50,1,1,1,141,0,0,0,0,"Afternoon","Midwest"
"272",2021,12,15,"2021-12-15",15H 11M 0S,3,"NE",31,0,2,0,0,0,0,40.62,-97.07,40.9,-96.81,23.74,70,1,1,1,151,159,109,0,0,"Afternoon","Midwest"
"273",2021,12,15,"2021-12-15",15H 27M 0S,3,"NE",31,0,1,0,0,0,0,41.72,-97,41.74,-97,1.5,30,1,1,1,37,0,0,0,0,"Afternoon","Midwest"
"274",2021,12,15,"2021-12-15",15H 31M 0S,3,"NE",31,0,2,0,0,0,0,41.77,-96.98,41.85,-96.94,6.25,100,1,1,1,39,0,0,0,0,"Afternoon","Midwest"
"275",2021,12,15,"2021-12-15",15H 37M 0S,3,"NE",31,0,1,0,0,0,0,41.82,-96.84,41.85,-96.82,1.82,50,1,1,1,39,0,0,0,0,"Afternoon","Midwest"
"276",2021,12,15,"2021-12-15",15H 37M 0S,3,"NE",31,0,1,0,0,0,0,41.78,-96.81,41.85,-96.78,4.85,50,1,1,1,39,0,0,0,0,"Afternoon","Midwest"
